Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,Sensor_S4_imputed,S3_observed_or_imputed,fold,S3_actual,S3_expected,S3_consistency_residual,S3_abs_residual,S3_consistency_z,regime_id
TRN-0613,28.6824,17.4567,31.8156,44.5882,15.2978,12.6121,20.6883,30.8928,19.9859,Valid,0,0,0,0,0,4,20.6883,20.19902450885202,0.48927549114798197,0.48927549114798197,0.2920571338110237,1
TRN-0375,24.5231,33.6836,33.5914,39.5702,14.0647,12.4138,18.4652,43.0798,19.3717,Valid,0,0,0,0,0,0,18.4652,18.479833667560015,-0.01463366756001605,0.01463366756001605,-0.009030688514177133,0
TRN-0567,30.1268,104.773,33.1834,28.274,20.8195,20.8039,25.8688,33.5798,49.668,Valid,0,0,0,0,0,1,25.8688,25.48541849923711,0.3833815007628907,0.3833815007628907,0.22878503325202498,2
TRN-0661,12.8536,40.5512,40.5286,13.2647,8.3338,9.0615,10.5083,45.9673,16.2105,Valid,0,0,0,0,0,1,10.5083,10.878440015315437,-0.37014001531543705,0.37014001531543705,-0.2214472128395294,0
TRN-0861,17.8071,15.9379,32.8941,21.6395,9.3956,8.4354,12.5726,70.5344,15.1523,Valid,0,0,0,0,0,4,12.5726,12.879239955964689,-0.3066399559646893,0.3066399559646893,-0.18350566274653604,0
TRN-0638,9.6614,48.9719,44.3368,45.4107,7.8401,9.2749,9.8958,69.2487,16.9161,Valid,0,0,0,0,0,3,9.8958,9.602557761719622,0.2932422382803779,0.2932422382803779,0.17492644827126208,2
TRN-0514,26.955,45.9404,34.6901,13.1187,15.7412,14.3547,20.4262,54.4091,20.7535,Valid,0,0,0,0,0,4,20.4262,20.235109576831597,0.1910904231684043,0.1910904231684043,0.11389031303313807,1
TRN-0259,23.0657,42.911,38.0517,39.6462,13.8359,12.9469,17.9174,63.5056,20.3868,Valid,0,0,0,0,0,3,17.9174,17.87053156824993,0.04686843175007027,0.04686843175007027,0.027717072128197986,2
TRN-0933,17.3708,23.4709,18.735,59.2931,10.2461,25.0,13.3719,57.3816,14.744,Invalid,0,0,0,0,0,1,13.3719,13.6351925523629,-0.26329255236290017,0.26329255236290017,-0.15760540844796875,1
TRN-0785,29.2826,95.2054,38.905,21.6583,19.4396,19.4103,24.0824,44.8928,41.8587,Valid,0,0,0,0,0,2,24.0824,24.32850223428153,-0.24610223428152977,0.24610223428152977,-0.14733412175520877,0
TRN-0571,13.3798,108.8273,47.6743,39.2389,12.902,15.7407,14.9064,41.0039,54.0826,Valid,0,0,0,0,0,4,14.9064,15.055483332893271,-0.14908333289327125,0.14908333289327125,-0.08936492385797173,2
TRN-0101,27.1641,67.3367,30.467,27.2513,16.6269,15.7919,20.9665,17.2228,25.5682,Valid,0,0,0,0,0,3,20.9665,21.579580752592136,-0.6130807525921362,0.6130807525921362,-0.3666053157965478,1
TRN-0308,23.1844,42.4018,45.5385,31.0286,13.9486,13.2804,18.2066,50.251,21.1597,Valid,0,0,0,0,0,4,18.2066,17.82875137189911,0.37784862810089237,0.37784862810089237,0.22547911877872,1
TRN-0447,9.8677,61.8151,26.3059,40.8132,8.7661,9.7498,10.4597,49.9564,16.3916,Valid,0,0,0,0,0,3,10.4597,10.235615719125308,0.2240842808746919,0.2240842808746919,0.1336042805116498,0
TRN-0354,19.99,35.7008,43.5281,16.9993,12.0356,11.3939,15.8399,48.0139,18.4616,Valid,0,0,0,0,0,2,15.8399,15.276703340265989,0.563196659734011,0.563196659734011,0.33622534010115535,1
TRN-0719,9.0559,36.9234,28.2051,39.725,6.465,6.9443,7.9157,57.0223,13.4854,Valid,0,0,0,0,0,0,7.9157,8.532176382501845,-0.6164763825018449,0.6164763825018449,-0.3686342188185882,1
TRN-0517,14.5943,18.3444,38.0527,7.3834,8.2053,8.0438,10.9748,48.0008,14.8727,Valid,0,0,0,0,0,1,10.9748,10.807596622345391,0.1672033776546087,0.1672033776546087,0.09961770379148047,0
TRN-0956,26.9366,106.6938,40.8469,10.7934,19.0883,19.8202,23.5776,47.948,52.2691,Valid,0,0,0,0,0,3,23.5776,23.332586740563826,0.24501325943617402,0.24501325943617402,0.14610943242181582,1
TRN-0200,21.7524,47.4856,43.3585,56.2893,13.7971,13.4394,17.6142,20.2815,20.8623,Valid,0,0,0,0,0,2,17.6142,17.57936694835355,0.03483305164645145,0.03483305164645145,0.020525882359895952,2
TRN-0463,11.7153,40.6516,40.7035,20.2729,8.0814,25.0,10.1953,47.6679,15.7596,Invalid,0,0,0,0,0,3,10.1953,10.290613414755555,-0.09531341475555521,0.09531341475555521,-0.05723717368927395,2
TRN-0356,29.124,78.6573,36.577,47.4556,19.0017,18.243,23.8741,45.6223,32.4715,Valid,0,0,0,0,0,2,23.8741,23.752764490921876,0.12133550907812207,0.12133550907812207,0.07221146116671495,2
TRN-0464,26.9782,71.2716,36.2753,47.2463,17.4268,16.95,22.1196,59.2423,28.6182,Valid,0,0,0,0,0,1,22.1196,22.077861052608743,0.04173894739125572,0.04173894739125572,0.02465218384713063,2
TRN-0052,23.8697,58.5274,22.4135,38.1949,15.3019,14.3016,19.6015,73.5974,19.7674,Valid,0,0,0,0,0,4,19.6015,19.160532995091376,0.44096700490862517,0.44096700490862517,0.26319261196163346,1
TRN-0737,25.7107,30.5152,20.798,16.0054,17.9853,20.3833,18.9732,50.4902,17.8267,Invalid,0,0,0,0,0,0,18.9732,18.757224137934053,0.215975862065946,0.215975862065946,0.12875946648230072,0
TRN-0549,19.3856,40.9572,26.762,34.7739,11.8918,11.2905,15.3304,44.0042,17.3213,Valid,0,0,0,0,0,0,15.3304,15.402859778488294,-0.07245977848829455,0.07245977848829455,-0.04358203077906327,2
TRN-0431,8.7941,46.5597,28.1436,40.9888,7.2282,8.1459,8.883,59.0783,14.773,Valid,0,0,0,0,0,1,8.883,8.892686859920369,-0.009686859920369884,0.009686859920369884,-0.006074950334102077,1
TRN-0565,28.6246,31.4712,26.8085,33.8995,16.1176,13.8494,21.1833,47.6235,20.1548,Valid,0,0,0,0,0,4,21.1833,20.775720014848073,0.4075799851519264,0.4075799851519264,0.24324372851953271,1
TRN-0660,30.2971,62.8955,39.7843,12.227,18.4755,17.1061,23.7531,51.6632,28.9021,Valid,0,0,0,0,0,2,23.7531,23.18760117871145,0.5654988212885499,0.5654988212885499,0.33760089122404846,0
TRN-0834,29.9178,27.4687,35.7858,58.4409,16.4282,13.9856,21.5831,,21.1305,Valid,0,0,0,1,0,0,21.5831,21.915256248198958,-0.33215624819895595,0.33215624819895595,-0.19875175369341774,0
TRN-0887,30.0954,88.0704,42.4991,11.1092,19.2774,19.2312,24.2806,35.2746,38.4158,Valid,0,0,0,0,0,0,24.2806,24.532899576743546,-0.2522995767435461,0.2522995767435461,-0.15103705970314404,0
TRN-0336,27.8382,99.9421,33.3912,50.5934,19.2433,19.334,23.8428,53.5263,44.1841,Valid,0,0,0,0,0,0,23.8428,24.070736340392415,-0.2279363403924144,0.2279363403924144,-0.13647992445169463,0
TRN-0023,22.4988,39.379,38.3371,24.9876,13.1943,12.3976,17.2618,37.9205,19.4098,Valid,0,0,0,0,0,0,17.2618,17.295470254308462,-0.03367025430846127,0.03367025430846127,-0.020405128429676875,0
TRN-0305,18.9752,39.1127,26.3426,46.8886,11.9802,1.0,15.6456,31.5284,17.5207,Invalid,0,0,0,0,0,1,15.6456,15.155830721597459,0.4897692784025409,0.4897692784025409,0.2923521737534377,1
TRN-0536,22.9458,45.7975,30.2669,21.8424,13.6546,12.8831,17.8131,49.1447,18.926,Valid,0,0,0,0,0,2,17.8131,17.722215734634677,0.09088426536532168,0.09088426536532168,0.05401671614543239,1
TRN-0261,18.2851,75.3805,29.9432,58.338,13.6212,14.0408,16.7649,51.2372,25.316,Valid,0,0,0,0,0,1,16.7649,16.766359695537858,-0.0014596955378571863,0.0014596955378571863,-0.0011591853295655813,1
TRN-0271,23.8412,94.0763,38.9754,13.1617,16.5737,17.2782,20.4146,30.579,39.3592,Valid,0,0,0,0,0,2,20.4146,20.666397910292574,-0.2517979102925736,0.2517979102925736,-0.1507373119080371,0
TRN-0827,12.4842,86.4182,28.5048,20.0729,11.1338,12.8196,13.3905,38.961,27.8574,Valid,0,0,0,0,0,0,13.3905,13.01127864265178,0.3792213573482197,0.3792213573482197,0.2262993302247267,2
TRN-0148,11.8673,90.6809,39.2761,29.6365,7.3021,8.4665,12.8879,42.136,33.6087,Invalid,0,0,0,0,0,1,12.8879,12.889672472350128,-0.001772472350127785,0.001772472350127785,-0.001346070778367165,0
TRN-0916,15.83,22.3854,29.3857,34.8222,9.3427,8.7621,12.3496,43.3537,15.4539,Valid,0,0,0,0,0,1,12.3496,12.177540034012269,0.17205996598773154,0.17205996598773154,0.10251953555992681,1
TRN-0691,16.0726,89.5872,44.0183,27.2199,13.0883,14.6408,15.8388,43.9082,35.129,Valid,0,0,0,0,0,2,15.8388,15.69106876856331,0.14773123143669054,0.14773123143669054,0.0879830152778148,0
TRN-0915,15.1802,54.6068,48.181,36.2376,10.7723,11.6684,13.9383,46.0319,21.2765,Valid,0,0,0,0,0,2,13.9383,13.460689482539568,0.47761051746043215,0.47761051746043215,0.2850872634199591,2
TRN-0497,22.7015,51.4484,30.3053,42.1301,14.3641,13.524,18.3201,67.2977,19.733,Valid,0,0,0,0,0,2,18.3201,18.157993610594055,0.16210638940594535,0.16210638940594535,0.09657223207165315,1
TRN-0178,19.3405,100.3808,33.8958,5.6278,14.7691,16.3752,17.6476,40.5108,41.2567,Valid,0,0,0,0,0,4,17.6476,18.0762996903648,-0.42869969036479816,0.42869969036479816,-0.2564368627238265,0
TRN-0327,28.9693,67.2789,26.4722,52.5104,18.1773,16.9927,23.2303,39.4128,25.7542,Valid,0,0,0,0,0,1,23.2303,23.19261586767623,0.03768413232376844,0.03768413232376844,0.02222941494622123,2
TRN-0856,26.9065,91.7012,35.2636,56.763,15.1083,23.7716,23.0638,67.0168,38.1997,Invalid,0,0,0,0,0,0,23.0638,23.05555957127998,0.008240428720021953,0.008240428720021953,0.004636679338933308,0
TRN-0343,26.2971,15.0966,35.2021,44.2695,13.6448,11.4401,18.4805,59.6871,18.4245,Valid,0,0,0,0,0,0,18.4805,18.768034969661684,-0.2875349696616851,0.2875349696616851,-0.1720903538121382,0
TRN-0198,28.1497,26.9731,19.1549,29.9116,15.5631,13.0973,20.497,43.7674,18.5978,Valid,0,0,0,0,0,1,20.497,20.272420402166812,0.2245795978331877,0.2245795978331877,0.13390023445854096,2
TRN-0290,12.3628,100.7801,22.3968,23.5885,11.9041,13.7706,13.9312,40.4923,23.8671,Invalid,0,0,0,0,0,2,13.9312,13.799860160872935,0.13133983912706526,0.13133983912706526,0.07818909006312554,0
TRN-0711,27.3457,27.5273,34.5953,58.9132,15.4514,13.3857,20.4983,58.755,20.0657,Valid,0,0,0,0,0,4,20.4983,20.018724639630683,0.47957536036931714,0.47957536036931714,0.28626126524632817,1
TRN-0284,17.8121,90.2115,37.616,39.5063,13.504,15.1535,16.1926,46.9822,34.353,Valid,0,0,0,0,0,1,16.1926,16.947487089717118,-0.7548870897171192,0.7548870897171192,-0.4513351931941834,1
TRN-0105,14.8368,102.3667,39.5969,23.2679,13.1569,15.4076,15.6953,41.709,43.6185,Valid,0,0,0,0,0,0,15.6953,15.429996121950872,0.2653038780491279,0.2653038780491279,0.15823316160242715,2
TRN-0439,11.5518,50.4478,26.6414,37.17,8.8784,9.5543,11.0339,50.6061,15.9175,Valid,0,0,0,0,0,0,11.0339,10.79893403573326,0.23496596426673833,0.23496596426673833,0.1401061316868576,1
TRN-0602,21.0839,80.5436,36.3989,38.7211,7.1164,15.438,18.6809,61.7175,30.5097,Invalid,0,0,0,0,0,3,18.6809,18.348792158930348,0.33210784106965363,0.33210784106965363,0.19814880790684128,0
TRN-0269,15.8232,102.5936,42.3858,16.5509,13.2755,15.4911,15.8473,56.8715,45.2513,Valid,0,0,0,0,0,2,15.8473,16.036417493658597,-0.1891174936585962,0.1891174936585962,-0.11328550175410308,0
TRN-0184,29.5853,85.7903,34.6521,19.6015,19.3913,18.8309,24.4083,51.7121,34.5505,Valid,0,0,0,0,0,1,24.4083,24.065084584376173,0.3432154156238276,0.3432154156238276,0.20478562999280187,2
TRN-0288,15.735,21.5399,39.4762,5.9551,8.9844,8.6774,11.8477,,15.9873,Valid,0,0,0,1,0,4,11.8477,11.689553098110203,0.15814690188979696,0.15814690188979696,0.09420642177993793,0
TRN-0668,30.0372,108.2607,39.2159,13.5037,20.5937,21.0821,25.4809,54.9198,54.4579,Valid,0,0,0,0,0,0,25.4809,25.515610491095316,-0.034710491095317764,0.034710491095317764,-0.0210266742449191,0
TRN-0014,11.1932,77.4751,43.4873,15.9647,9.6759,11.9007,11.5401,72.2076,27.0328,Valid,0,0,0,0,0,4,11.5401,11.770092763353384,-0.22999276335338337,0.22999276335338337,-0.13770864574083572,0
TRN-0813,30.5251,48.7172,37.482,41.8758,17.608,15.9534,22.6584,26.8364,23.0728,Valid,0,0,0,0,0,4,22.6584,22.9731112661806,-0.3147112661805984,0.3147112661805984,-0.18832830423701835,1
TRN-0636,14.2258,57.1339,34.1337,56.3507,10.6019,11.1591,13.4864,44.2794,18.3368,Valid,0,0,0,0,0,1,13.4864,13.216663944287111,0.2697360557128885,0.2697360557128885,0.16088140622723535,1
TRN-0028,23.694,44.5709,39.7788,43.8321,14.2709,13.5117,18.3143,52.1311,20.5491,Valid,0,0,0,0,0,2,18.3143,18.478581255296238,-0.16428125529623827,0.16428125529623827,-0.09844574582975164,1
TRN-0123,14.9187,52.9423,41.4921,16.5583,10.2995,11.0211,12.8863,38.7669,18.1844,Valid,0,0,0,0,0,0,12.8863,12.948753569001445,-0.06245356900144472,0.06245356900144472,-0.037603278910671084,2
TRN-0088,21.3183,62.0168,39.4007,45.0831,14.2689,14.0302,18.1343,40.939,26.3719,Valid,0,0,0,0,0,4,18.1343,17.78745943480494,0.346840565195059,0.346840565195059,0.20695167196910516,2
TRN-0714,12.6513,81.3865,47.8621,12.0248,10.6411,12.7964,12.6118,35.1179,32.4503,Valid,0,0,0,0,0,4,12.6118,12.874276428470917,-0.2624764284709169,0.2624764284709169,-0.15711777102138408,0
TRN-0583,19.3493,72.3037,40.4559,57.2611,13.905,14.4979,17.3418,64.2767,27.6727,Valid,0,0,0,0,0,4,17.3418,17.182768532015867,0.15903146798413204,0.15903146798413204,0.09473495370765467,2
TRN-0421,30.2288,73.786,34.6741,38.9915,19.161,18.1341,24.232,66.364,30.0385,Valid,0,0,0,0,0,4,24.232,24.057349257643846,0.1746507423561532,0.1746507423561532,0.10406753523689176,1
TRN-0511,18.3138,67.2527,31.9498,12.166,12.4674,13.1687,15.4053,43.7563,22.7241,Valid,0,0,0,0,0,4,15.4053,15.766032160349798,-0.36073216034979794,0.36073216034979794,-0.21582598029115055,0
TRN-0449,21.696,104.8557,37.7763,13.4195,16.5054,17.709,20.0948,50.7071,47.5433,Valid,0,0,0,0,0,4,20.0948,19.91452588874699,0.1802741112530093,0.1802741112530093,0.10742752158765939,0
TRN-0038,27.7592,101.5552,34.2606,17.1922,19.2427,19.2265,23.8862,59.3814,45.698,Valid,0,0,0,0,0,4,23.8862,23.675761101556255,0.2104388984437442,0.2104388984437442,0.12545110764322542,1
TRN-0891,31.2092,24.7295,37.9771,7.605,16.1873,13.7588,21.489,46.4701,20.3503,Valid,0,0,0,0,0,1,21.489,21.91035381294039,-0.42135381294038865,0.42135381294038865,-0.25204767034944264,2
TRN-0313,28.2726,86.4153,41.69,52.7211,18.8426,18.6702,23.9336,60.1178,37.4216,Valid,0,0,0,0,0,2,23.9336,23.689989241858,0.2436107581419975,0.2436107581419975,0.14527143205374435,2
TRN-0255,17.4922,39.68,34.5857,26.5506,10.8434,10.4393,14.1841,51.656,17.2442,Valid,0,0,0,0,0,2,14.1841,13.999908447581355,0.18419155241864615,0.18419155241864615,0.1097682090097195,1
TRN-0647,21.852,64.5289,34.5926,11.2937,14.1639,13.9786,17.7505,39.2504,23.9903,Valid,0,0,0,0,0,0,17.7505,17.952373097708566,-0.20187309770856743,0.20187309770856743,-0.12090702833182074,2
TRN-0423,18.2339,55.7219,24.4936,48.8595,12.3715,12.2858,15.7123,45.9793,18.5143,Valid,0,0,0,0,0,3,15.7123,15.419106788138938,0.2931932118610625,0.2931932118610625,0.17489715478140785,2
TRN-0398,23.6081,38.436,51.5397,28.3981,20.9822,13.0628,17.4497,57.6559,26.8098,Invalid,0,0,0,0,0,2,17.4497,18.03498269707831,-0.5852826970783092,0.5852826970783092,-0.34999586178108066,1
TRN-0289,12.2869,55.9791,39.0557,27.4659,9.2859,10.2734,11.2989,58.2312,17.4577,Valid,0,0,0,0,0,4,11.2989,11.479795267020375,-0.18089526702037517,0.18089526702037517,-0.10837268707235848,0
TRN-0579,25.8539,97.7032,34.2355,28.4083,18.1987,18.5238,22.5244,42.8963,41.4578,Valid,0,0,0,0,0,4,22.5244,22.37027616104772,0.15412383895228032,0.15412383895228032,0.0918026249090102,1
TRN-0275,17.8668,47.0833,25.1341,36.193,11.1437,10.8196,14.0121,38.2814,17.1723,Valid,0,0,0,0,0,1,14.0121,14.711238659261829,-0.6991386592618287,0.6991386592618287,-0.4180252736704586,1
TRN-0885,9.8693,34.1735,47.1174,41.4493,7.4965,8.2213,9.6744,50.7342,17.5958,Valid,0,0,0,0,0,1,9.6744,9.104595180155886,0.5698048198441139,0.5698048198441139,0.3401737433058688,1
TRN-0201,13.0583,62.9442,42.9019,15.9798,9.9293,11.3912,12.1505,38.707,23.7241,Valid,0,0,0,0,0,4,12.1505,12.21973589421584,-0.06923589421583998,0.06923589421583998,-0.04165574649101704,0
TRN-0171,15.6952,76.0224,22.3138,52.257,12.0119,20.1057,14.6344,67.6222,22.1384,Invalid,0,0,0,0,0,0,14.6344,14.880954042398118,-0.2465540423981185,0.2465540423981185,-0.1476040789877412,1
TRN-0689,31.6492,35.4878,43.8532,18.733,17.3536,15.3904,23.1375,33.0242,22.6997,Valid,0,0,0,0,0,3,23.1375,22.85363624941162,0.283863750588381,0.283863750588381,0.16932276279126998,1
TRN-0769,8.373,78.0065,31.6603,24.9763,8.6715,10.7605,10.2026,45.9541,23.1383,Valid,0,0,0,0,0,1,10.2026,9.961896950585718,0.24070304941428233,0.24070304941428233,0.1435340639713137,0
TRN-0575,29.1671,81.9158,28.8445,36.8917,18.8973,18.0038,23.9664,39.8755,31.127,Valid,0,0,0,0,0,1,23.9664,23.823306211249335,0.14309378875066514,0.14309378875066514,0.08521212394677943,2
TRN-0428,20.4699,69.9818,34.8688,27.8474,14.2195,14.1737,17.3693,40.4876,25.319,Valid,0,0,0,0,0,2,17.3693,17.486113620690702,-0.11681362069070289,0.11681362069070289,-0.07008363633574505,0
TRN-0272,30.9147,51.0044,42.4644,18.3643,17.8293,16.553,23.1521,40.4619,23.6436,Valid,0,0,0,0,0,0,23.1521,23.30299036428908,-0.15089036428907932,0.15089036428907932,-0.09044463264761173,0
TRN-0763,20.5583,61.5323,30.8158,8.7893,13.3374,13.3175,16.9269,36.3166,19.1371,Valid,0,0,0,0,0,0,16.9269,16.91110098078829,0.01579901921170901,0.01579901921170901,0.009152968657478498,2
TRN-0727,15.8896,19.4607,45.5969,8.0754,8.3908,8.3681,11.4267,74.0864,16.6021,Valid,0,0,0,0,0,2,11.4267,11.681738669192544,-0.2550386691925439,0.2550386691925439,-0.15267367885634753,1
TRN-0042,19.2353,48.7693,27.1839,20.7282,12.089,11.6227,15.3121,57.8987,17.8278,Valid,0,0,0,0,0,3,15.3121,15.413594532948318,-0.101494532948319,0.101494532948319,-0.060930417568717636,2
TRN-0773,18.149,40.6311,31.4089,53.4559,3.9127,10.9356,14.7335,61.6319,17.8539,Invalid,0,0,0,0,0,1,14.7335,14.763874870696695,-0.03037487069669531,0.03037487069669531,-0.018436122988424872,1
TRN-0764,30.7478,51.1431,43.5796,43.3897,17.9541,16.5559,23.4592,46.5817,23.6919,Valid,0,0,0,0,0,1,23.4592,23.507502411049593,-0.048302411049593985,0.048302411049593985,-0.029147903060732082,2
TRN-0620,24.1614,59.8066,29.9794,21.2834,15.3065,14.6956,19.4732,54.2948,20.9953,Valid,0,0,0,0,0,0,19.4732,19.316511618090455,0.15668838190954304,0.15668838190954304,0.09333495001348227,0
TRN-0914,14.1881,60.8325,37.1535,41.5068,11.1654,11.9085,13.8926,32.8292,19.2031,Valid,0,0,0,0,0,0,13.8926,13.140189116586395,0.7524108834136047,0.7524108834136047,0.4492816272833754,1
TRN-0982,12.4416,18.6756,38.7164,37.5457,7.2086,7.2314,9.6382,80.5135,14.96,Valid,0,0,0,0,0,2,9.6382,9.856981065808341,-0.21878106580834178,0.21878106580834178,-0.13100960973390832,1
TRN-0113,31.1611,31.5237,42.6012,33.9683,17.1963,15.0119,22.7454,,22.1831,Valid,0,0,0,1,0,4,22.7454,22.420265846827945,0.32513415317205485,0.32513415317205485,0.19398200032579405,1
TRN-0258,14.7553,71.7787,35.4516,36.6047,11.449,12.6512,14.0301,53.4391,24.268,Valid,0,0,0,0,0,2,14.0301,14.05103141502368,-0.020931415023680344,0.020931415023680344,-0.012793618869026118,2
TRN-0002,18.4463,56.7764,23.0633,12.8259,11.8108,11.7818,14.6466,34.3554,17.3604,Valid,0,0,0,0,0,1,14.6466,15.203555419457775,-0.5569554194577755,0.5569554194577755,-0.3330701953513696,0
TRN-0283,28.9197,27.591,41.9035,37.8014,15.9737,14.1276,21.1828,66.5722,21.6272,Valid,0,0,0,0,0,0,21.1828,21.059929659666032,0.12287034033396793,0.12287034033396793,0.07312852923835735,0
TRN-0677,21.058,68.7623,28.9605,26.7195,14.1566,14.0598,17.9396,38.7286,23.3267,Valid,0,0,0,0,0,1,17.9396,17.748147224345907,0.19145277565409202,0.19145277565409202,0.11410682015340864,0
TRN-0486,17.1442,103.7046,38.9918,21.6489,14.2967,16.3271,17.2076,33.04,45.6002,Valid,0,0,0,0,0,2,17.2076,17.011183214616526,0.19641678538347307,0.19641678538347307,0.1170728366537885,0
TRN-0554,10.2715,99.3761,29.1666,35.7966,10.8652,13.1476,12.3766,44.9502,36.6035,Valid,0,0,0,0,0,2,12.3766,12.580553549612471,-0.20395354961247136,0.20395354961247136,-0.12215010701450398,2
TRN-0341,21.6849,99.1059,37.2354,56.2871,16.3468,17.5527,19.8958,75.1837,42.9304,Valid,0,0,0,0,0,0,19.8958,20.10167818033138,-0.2058781803313785,0.2058781803313785,-0.1233000818897805,1
TRN-0757,12.9334,15.2952,32.5392,39.5942,7.6572,7.2149,10.2342,59.5475,14.0025,Valid,0,0,0,0,0,4,10.2342,9.914969452505451,0.3192305474945485,0.3192305474945485,0.1904545713307257,2
TRN-0910,22.2869,17.8971,31.6443,8.5715,11.595,10.1133,15.6096,37.8492,16.575,Valid,0,0,0,0,0,0,15.6096,15.861051436152522,-0.2514514361525215,0.2514514361525215,-0.15053029216545544,2
TRN-0106,19.2836,88.3661,34.5776,29.6362,14.6148,15.6203,17.6864,63.2426,32.9814,Valid,0,0,0,0,0,2,17.6864,17.698273412205374,-0.011873412205375189,0.011873412205375189,-0.0073814244366574,0
TRN-0712,17.6549,68.982,18.0,22.2576,12.4869,12.6826,15.3412,36.2488,19.2082,Valid,0,0,0,0,0,1,15.3412,15.415421980909414,-0.07422198090941379,0.07422198090941379,-0.04463495406950588,0
TRN-0153,22.4912,79.1664,32.2276,32.3848,14.9495,15.17,18.2547,47.7372,28.3823,Valid,0,0,0,0,0,0,18.2547,19.328545885838473,-1.0738458858384732,1.0738458858384732,-0.6419144031094685,0
TRN-0911,25.7853,107.8744,42.3302,30.393,18.8495,19.658,23.141,55.7069,53.2861,Valid,0,0,0,0,0,2,23.141,22.884416549524882,0.2565834504751159,0.2565834504751159,0.15302266978533877,0
TRN-0174,27.0115,19.8225,30.4787,8.767,14.3092,12.2228,19.1565,43.2094,18.0087,Valid,0,0,0,0,0,3,19.1565,18.864796735651105,0.2917032643488966,0.2917032643488966,0.1740069049336633,1
TRN-0798,21.3849,49.8346,40.9968,7.0434,13.0234,12.6558,16.9012,45.477,19.6213,Valid,0,0,0,0,0,3,16.9012,16.78941815787065,0.11178184212934994,0.11178184212934994,0.06650310535075547,1
TRN-0857,25.8889,64.2977,19.4549,21.4721,15.9859,15.0523,29.8671,25.7966,21.1871,Invalid,0,0,0,0,0,3,29.8671,20.47436346791586,9.39273653208414,9.39273653208414,5.611912210162478,1
TRN-0912,15.3119,79.2943,26.7302,8.6535,11.6835,12.8236,13.7694,48.9846,24.2523,Valid,0,0,0,0,0,3,13.7694,14.292597023723298,-0.5231970237232986,0.5231970237232986,-0.3128994132148697,0
TRN-0380,15.1884,71.8888,38.7611,15.9947,11.6315,12.6786,14.3525,73.3601,25.6345,Valid,0,0,0,0,0,3,14.3525,13.994338155859358,0.3581618441406409,0.3581618441406409,0.21371618331952624,0
TRN-0218,8.8571,87.1286,18.0,17.6708,9.0364,10.8602,10.0128,70.0394,23.7821,Valid,0,0,0,0,0,2,10.0128,10.754366157401,-0.7415661574009995,0.7415661574009995,-0.4433758806214862,0
TRN-0254,13.266,83.9721,38.084,37.6982,2.2307,13.2155,13.7599,62.2599,29.6875,Invalid,0,0,0,0,0,4,13.7599,13.457156213740697,0.30274378625930254,0.30274378625930254,0.18060366278553647,2
TRN-0441,27.9046,55.7218,18.2324,29.9988,16.6567,15.1526,21.3154,66.3078,20.3549,Valid,0,0,0,0,0,0,21.3154,21.595172424814084,-0.2797724248140838,0.2797724248140838,-0.16745220091597238,0
TRN-0932,29.9543,57.0808,34.5208,8.0607,17.8131,16.3751,22.8791,57.4385,22.5047,Valid,0,0,0,0,0,4,22.8791,22.688456426159256,0.19064357384074526,0.19064357384074526,0.11362331869765645,1
TRN-0509,22.5729,70.2702,32.0218,35.5626,15.1305,15.0361,18.9293,63.9696,25.2925,Valid,0,0,0,0,0,2,18.9293,18.948876566757104,-0.019576566757102398,0.019576566757102398,-0.011984091383534609,2
TRN-0673,17.8631,28.0256,37.8335,24.0583,10.3804,9.9369,13.4418,45.0497,16.9981,Valid,0,0,0,0,0,3,13.4418,13.568938032675156,-0.12713803267515544,0.12713803267515544,-0.07625251552253583,2
TRN-0645,23.6417,78.9457,29.811,36.3288,15.8612,15.8629,19.7284,46.3918,27.7197,Valid,0,0,0,0,0,0,19.7284,20.1039668230288,-0.37556682302879807,0.37556682302879807,-0.22468975306400724,0
TRN-0263,23.5221,42.8011,25.1528,20.0814,13.8833,12.4467,17.9983,60.1067,18.5921,Valid,0,0,0,0,0,2,17.9983,17.902512996897805,0.09578700310219546,0.09578700310219546,0.05694612237494349,1
TRN-0071,30.2423,98.8025,43.3388,15.5553,20.1578,20.141,25.167,47.3509,46.5089,Valid,0,0,0,0,0,3,25.167,25.13463950819183,0.03236049180816991,0.03236049180816991,0.019048517552346714,1
TRN-0013,25.5181,41.4926,31.1854,32.5279,15.1001,13.589,19.881,38.7659,20.3992,Valid,0,0,0,0,0,2,19.881,19.308810202808697,0.572189797191303,0.572189797191303,0.341598777209998,1
TRN-0260,9.4712,109.8657,19.471,23.7437,10.8498,13.3049,11.9584,71.8086,43.5279,Valid,0,0,0,0,0,0,11.9584,12.21572876281121,-0.25732876281121086,0.25732876281121086,-0.1540420193372651,2
TRN-0045,10.8096,60.4465,51.1121,18.1745,8.4859,10.3638,10.0525,49.4543,23.4447,Valid,0,0,0,0,0,2,10.0525,10.703523685281601,-0.6510236852816007,0.6510236852816007,-0.3892763762023431,0
