Test_ID,total_attention_score,negative_sensor_flag_contrib,sentinel_flag_contrib,s3_s1_inconsistency_flag_contrib,z_score_magnitude_contrib,imputation_count_contrib,missing_count_contrib,model_uncertainty_contrib,centroid_distance_contrib,P_invalid,validity_decision,validity_margin,threshold_margin,regression_prediction,operating_space_support,cv_model_disagreement,cv_regression_model_disagreement,imputation_count,missing_count,CP5_residual,CP5_z_score
TRN-0446,1.8964999191613492,0.0,0.0,0.0,0.4147129846161226,0.0,0.0,0.1200000000000001,1.3617869345452265,0.03,Valid,0.47,0.206,35.45924254304956,0.31910653272738676,0.007262039546400694,0.5295023201594209,0.0,0.0,0.6945558180389639,0.4147129846161226
TRN-0333,1.4544325570151035,0.0,0.0,0.0,0.0454760686497466,0.0,0.0,0.1200000000000001,1.2889564883653568,0.03,Valid,0.47,0.206,30.098143102164304,0.3555217558173216,0.002643847973110914,0.18056820274500404,0.0,0.0,0.0765903943573995,0.0454760686497466
TRN-0056,1.6301064984138258,0.0,0.0,0.0,0.2328430234671236,0.0,0.0,0.0,1.3972634749467023,0.0,Valid,0.5,0.236,49.95826420508958,0.30136826252664883,0.0020968337459703642,0.6097529156905525,0.0,0.0,0.3901730688161713,0.2328430234671236
TRN-0221,1.687574205747752,0.0,0.0,0.0,0.0590098206711576,0.0,0.0,0.19999999999999996,1.4285643850765946,0.05,Valid,0.45,0.186,13.132614781359877,0.2857178074617027,0.004794089910311399,0.09210914449466893,0.0,0.0,0.0992408673742257,0.0590098206711576
TRN-0627,1.3938452759150433,0.0,0.0,0.0,0.0659319006784072,0.0,0.0,0.0,1.327913375236636,0.0,Valid,0.5,0.236,24.09084223824751,0.3360433123816819,0.0038002282899220136,0.24275215613141488,0.0,0.0,0.1108258577136727,0.0659319006784072
TRN-0649,1.6204472362095068,0.0,0.0,0.0,0.1423161253422245,0.0,0.0,0.1200000000000001,1.3581311108672822,0.97,Invalid,0.47,0.734,19.517686429540458,0.32093444456635895,0.025529751551947262,0.2184284825728339,0.0,0.0,0.2386646726204198,0.1423161253422245
TRN-0758,1.5359120342961352,0.0,0.0,0.0,0.1256745984225394,0.0,0.0,0.0,1.4102374358735958,0.0,Valid,0.5,0.236,18.119573821049585,0.294881282063202,0.002512076332351003,0.13531260341958437,0.0,0.0,0.2108129389802009,0.1256745984225394
TRN-0823,1.4584845659011765,0.0,0.0,0.0,0.0347713940569076,0.0,0.0,0.24,1.1837131718442688,0.06,Valid,0.44,0.176,32.79452788928689,0.4081434140778656,0.006064849604553753,0.10672511772319761,0.0,0.0,0.0586747459374041,0.0347713940569076
TRN-0265,1.901527172385986,0.0,0.0,0.0,0.3160029519035841,0.0,0.0,0.15999999999999992,1.425524220482402,0.04,Valid,0.46,0.19599999999999998,20.26071690216934,0.28723788975879905,0.0036197530831236406,0.1363366884759991,0.0,0.0,0.5293518946252505,0.3160029519035841
TRN-0508,11.16559280442357,0.0,0.0,2.0,7.851752948912779,0.0,0.0,0.0,1.313839855510791,1.0,Invalid,0.5,0.764,17.19518066135085,0.34308007224460446,0.00489897948556636,0.2061437073789572,0.0,0.0,-13.140437114865918,-7.851752948912779
TRN-0618,2.5371180279208376,0.0,0.0,0.0,0.0564046427240864,0.0,0.0,1.2000000000000002,1.2807133851967512,0.7,Invalid,0.19999999999999996,0.46399999999999997,18.44599228165944,0.3596433074016244,0.05306694196312284,0.5384717272538135,0.0,0.0,-0.0939200672098916,-0.0564046427240864
TRN-0588,1.5578007092888093,0.0,0.0,0.0,0.0981726072068773,0.0,0.0,0.1200000000000001,1.3396281020819318,0.03,Valid,0.47,0.206,15.076274024153886,0.3301859489590341,0.0022575568381980418,0.10403301149434863,0.0,0.0,0.1647848228337078,0.0981726072068773
TRN-0136,1.6488788832405543,0.0,0.0,0.0,0.176896858015582,0.0,0.0,0.1200000000000001,1.3519820252249724,0.03,Valid,0.47,0.206,39.15049960273559,0.3240089873875138,0.0069674845627292585,0.15194232806163618,0.0,0.0,-0.2955792720541872,-0.176896858015582
TRN-0166,1.5030923783280046,0.0,0.0,0.0,0.0045741042337708,0.0,0.0,0.1200000000000001,1.3785182740942337,0.03,Valid,0.47,0.206,28.08557454920396,0.3107408629528831,0.0032097915522149557,0.48455694932946586,0.0,0.0,-0.0071750011214071,-0.0045741042337708
TRN-0410,3.921728083651064,0.0,0.0,0.0,0.0995272080666639,1.0,1.0,0.7999999999999998,1.0222008755844008,0.8,Invalid,0.30000000000000004,0.5640000000000001,19.5633617841424,0.4888995622077997,0.035802585688806184,0.22762584944492115,1.0,1.0,0.16705192143095,0.0995272080666639
TRN-0503,1.6696844314121564,0.0,0.0,0.0,0.287010296052156,0.0,0.0,0.040000000000000036,1.3426741353600005,0.01,Valid,0.49,0.22599999999999998,18.511686966216228,0.32866293231999977,0.0018934376673202188,0.07966692709779702,0.0,0.0,-0.4798682595494181,-0.287010296052156
TRN-0587,1.4893087614477296,0.0,0.0,0.0,0.2293616156157237,0.0,0.0,0.0,1.259947145832006,0.0,Valid,0.5,0.236,23.561955065253144,0.3700264270839971,0.002141848781275609,0.09036934347297408,0.0,0.0,-0.3833857853164595,-0.2293616156157237
TRN-0975,1.4061483276312083,0.0,0.0,0.0,0.2076829684466076,0.0,0.0,0.0,1.1984653591846008,0.0,Valid,0.5,0.236,45.78316057873918,0.40076732040769963,0.0031129753114504167,0.4273813580079073,0.0,0.0,0.3480644838175344,0.2076829684466076
TRN-0143,1.7488346334671059,0.0,0.0,0.0,0.1528425923169747,0.0,0.0,0.08000000000000007,1.515992041150131,0.98,Invalid,0.48,0.744,25.472682216194038,0.24200397942493443,0.0174194744557125,0.19795718678412172,0.0,0.0,0.2562820676928936,0.1528425923169747
TRN-0226,1.796068131118294,0.0,0.0,0.0,0.0180545023412363,0.0,0.0,0.3599999999999999,1.4180136287770577,0.09,Valid,0.41000000000000003,0.146,25.483787586543045,0.2909931856114712,0.004020578063827574,0.48478700276145903,0.0,0.0,0.0306968796271611,0.0180545023412363
TRN-0322,1.3791076224146124,0.0,0.0,0.0,0.0826891638416873,0.0,0.0,0.0,1.296418458572925,0.0,Valid,0.5,0.236,20.085986250743133,0.3517907707135374,0.0035517758416512705,0.3029325667362142,0.0,0.0,-0.1379105907094011,-0.0826891638416873
TRN-0717,1.4153958091342274,0.0,0.0,0.0,0.0372369536975983,0.0,0.0,0.0,1.378158855436629,0.0,Valid,0.5,0.236,19.64923421729592,0.31092057228168546,0.002997620115389522,0.16739405380897915,0.0,0.0,0.0628011768062783,0.0372369536975983
TRN-0921,1.7794853231565966,0.0,0.0,0.0,0.1586017002172653,0.0,0.0,0.24,1.3808836229393313,0.06,Valid,0.44,0.176,29.62971747281393,0.30955818853033434,0.004623994699388668,0.390876559964363,0.0,0.0,0.2659206747761438,0.1586017002172653
TRN-0659,1.6795195791696744,0.0,0.0,0.0,0.4208143408411244,0.0,0.0,0.040000000000000036,1.21870523832855,0.01,Valid,0.49,0.22599999999999998,27.789075665057805,0.39064738083572503,0.004170669553941811,0.23780952174406475,0.0,0.0,-0.7038065215509661,-0.4208143408411244
TRN-0276,1.5130601124301624,0.0,0.0,0.0,0.0368614861388879,0.0,0.0,0.15999999999999992,1.3161986262912746,0.04,Valid,0.46,0.19599999999999998,20.648136622342,0.3419006868543627,0.0046695823062082075,0.06121658544297559,0.0,0.0,-0.0612120834817773,-0.0368614861388879
TRN-0573,1.786755773575562,0.0,0.0,0.0,0.1160040388241667,0.0,0.0,0.28,1.3907517347513951,0.07,Valid,0.43,0.16599999999999998,35.78258117588519,0.3046241326243024,0.012947362633538092,0.3509957890162575,0.0,0.0,-0.1936673147616652,-0.1160040388241667
TRN-0877,1.6508979919823548,0.0,0.0,0.0,0.1918135095530465,0.0,0.0,0.040000000000000036,1.4190844824293083,0.01,Valid,0.49,0.22599999999999998,36.38717151330131,0.2904577587853458,0.006820966059272396,0.3450537457741545,0.0,0.0,0.3215049052253178,0.1918135095530465
TRN-0468,5.437979706699047,0.0,0.0,0.0,3.893236075170755,0.0,0.0,0.2400000000000002,1.3047436315282919,0.94,Invalid,0.43999999999999995,0.704,32.01323025129217,0.34762818423585407,0.028271064848030054,0.4405353140873081,0.0,0.0,-6.515350480095701,-3.893236075170755
TRN-0181,10.613624152762418,0.0,0.0,2.0,6.96696436928995,0.0,0.0,0.2400000000000002,1.4066597834724663,0.94,Invalid,0.43999999999999995,0.704,47.53073151788879,0.2966701082637669,0.007953100906469564,0.21698647060950838,0.0,0.0,-11.659629736643147,-6.96696436928995
TRN-0353,1.4890717361968888,0.0,0.0,0.0,0.0600444850064129,0.0,0.0,0.08000000000000007,1.349027251190476,0.02,Valid,0.48,0.216,50.88110354123268,0.32548637440476197,0.003167434813842053,0.343385733293485,0.0,0.0,0.1009725110876686,0.0600444850064129
TRN-0147,1.5920478455337714,0.0,0.0,0.0,0.1395233720221571,0.0,0.0,0.1200000000000001,1.3325244735116142,0.03,Valid,0.47,0.206,24.249478756457552,0.33373776324419296,0.004342882405648013,0.3526831082385528,0.0,0.0,0.2339906410866099,0.1395233720221571
TRN-0144,2.412019964722881,0.0,0.0,0.0,0.2101461845041143,0.0,0.0,0.8399999999999999,1.3618737802187666,0.21,Valid,0.29000000000000004,0.025999999999999995,39.93539727273127,0.31906310989061676,0.011590579370905633,0.08673121371748366,0.0,0.0,0.3521869923988134,0.2101461845041143
TRN-0019,3.41679071066048,0.0,0.0,0.0,0.7421103581411853,0.0,0.0,1.2000000000000002,1.4746803525192944,0.7,Invalid,0.19999999999999996,0.46399999999999997,17.030654382304004,0.26265982374035285,0.14795938112528811,0.15235212427353267,0.0,0.0,1.2424973913053563,0.7421103581411853
TRN-0626,3.1947687513602956,0.0,0.0,0.0,0.0872935471681082,0.0,0.0,1.6400000000000001,1.467475204192187,0.59,Invalid,0.08999999999999997,0.354,16.328769195429782,0.2662623979039065,0.04896194716798164,0.45862431955793914,0.0,0.0,-0.1456166178428395,-0.0872935471681082
TRN-0476,1.4983011872719227,0.0,0.0,0.0,0.050321185408961,0.0,0.0,0.15999999999999992,1.287980001862962,0.04,Valid,0.46,0.19599999999999998,27.293856989736632,0.3560099990685191,0.003685351959549987,0.32413941235145677,0.0,0.0,-0.0837386197038885,-0.050321185408961
TRN-0796,1.590235364897421,0.0,0.0,0.0,0.2512535946862185,0.0,0.0,0.040000000000000036,1.2989817702112025,0.01,Valid,0.49,0.22599999999999998,28.695253374456325,0.35050911489439873,0.002393815788489246,0.40963880611013853,0.0,0.0,0.4209855254034309,0.2512535946862185
TRN-0870,1.7040644387361639,0.0,0.0,0.0,0.0938441173529259,0.0,0.0,0.15999999999999992,1.450220321383238,0.04,Valid,0.46,0.19599999999999998,43.48714266194362,0.27488983930838096,0.006414303718418549,0.21716359236936628,0.0,0.0,-0.1565798387575796,-0.0938441173529259
TRN-0854,1.800593520449567,0.0,0.0,0.0,0.1056740997919919,0.0,0.0,0.19999999999999996,1.4949194206575753,0.05,Valid,0.45,0.186,13.891891772335322,0.2525402896712123,0.0021069196030072046,0.12261248238205903,0.0,0.0,0.1773395345733828,0.1056740997919919
TRN-0134,1.4415413492528204,0.0,0.0,0.0,0.090144155426807,0.0,0.0,0.0,1.3513971938260134,0.0,Valid,0.5,0.236,18.929443357748717,0.32430140308699335,0.0024697345667735846,0.09462751513791978,0.0,0.0,0.1513481771700604,0.090144155426807
TRN-0527,1.3659881357035246,0.0,0.0,0.0,0.2757493779872679,0.0,0.0,0.0,1.0902387577162567,0.0,Valid,0.5,0.236,19.07105553369644,0.4548806211418717,0.0018424145000894823,0.15619548948850426,0.0,0.0,0.4619823663244595,0.2757493779872679
TRN-0770,1.7049488749781623,0.0,0.0,0.0,0.3823634787333591,0.0,0.0,0.1200000000000001,1.2025853962448032,0.03,Valid,0.47,0.206,40.686032247435385,0.39870730187759834,0.004870670411638654,0.11862516598556001,0.0,0.0,-0.6394540630998442,-0.3823634787333591
TRN-0251,1.8805788750195875,0.0,0.0,0.0,0.19185440099833,0.0,0.0,0.24,1.4487244740212575,0.06,Valid,0.44,0.176,53.03387878609456,0.27563776298937126,0.005951851945166035,0.3646732824923521,0.0,0.0,0.3215733423133144,0.19185440099833
TRN-0132,1.2946818715943904,0.0,0.0,0.0,0.068152656419571,0.0,0.0,0.0,1.2265292151748195,0.0,Valid,0.5,0.236,23.67120509138001,0.38673539241259025,0.0030379323219465355,0.30305858406055514,0.0,0.0,0.1145425778008011,0.068152656419571
TRN-0215,3.27052893764456,0.0,0.0,0.0,0.1341850207567237,0.0,0.0,1.8,1.3363439168878362,0.45,Invalid,0.04999999999999999,0.21400000000000002,25.26226354923684,0.33182804155608187,0.028718016919055647,0.5899704224162646,0.0,0.0,-0.2240955241770059,-0.1341850207567237
TRN-0780,1.2749222717837692,0.0,0.0,0.0,0.0296429047391856,0.0,0.0,0.08000000000000007,1.1652793670445836,0.02,Valid,0.48,0.216,22.627375280925897,0.41736031647770827,0.0024954137259078735,0.19992477470122183,0.0,0.0,0.0500915600829294,0.0296429047391856
TRN-0425,1.5877660875564579,0.0,0.0,0.0,0.1461904009739702,0.0,0.0,0.1200000000000001,1.3215756865824875,0.03,Valid,0.47,0.206,49.06202493377622,0.3392121567087563,0.0020828128583845196,0.47782654429932714,0.0,0.0,-0.2441880705926102,-0.1461904009739702
TRN-0273,1.492959725862701,0.0,0.0,0.0,0.1644662756007724,0.0,0.0,0.08000000000000007,1.2484934502619285,0.02,Valid,0.48,0.216,20.15529616673489,0.37575327486903576,0.002798723902606054,0.46601171614566106,0.0,0.0,-0.2747750951249337,-0.1644662756007724
TRN-0970,1.5640723626960578,0.0,0.0,0.0,0.0954138473012887,0.0,0.0,0.24,1.2286585153947691,0.06,Valid,0.44,0.176,20.39878214808543,0.38567074230261544,0.003475165400560884,0.12329020671945128,0.0,0.0,0.1601676836469856,0.0954138473012887
TRN-0318,1.3699795252115734,0.0,0.0,0.0,0.2525034122071628,0.0,0.0,0.15999999999999992,0.9574761130044107,0.04,Valid,0.46,0.19599999999999998,28.499140248309764,0.5212619434977946,0.002526592908224478,0.2902594891955303,0.0,0.0,0.4230772556190665,0.2525034122071628
TRN-0767,1.4108851868580015,0.0,0.0,0.0,0.2144346257389883,0.0,0.0,0.0,1.196450561119013,0.0,Valid,0.5,0.236,34.87296774281589,0.4017747194404935,0.003257513493489684,0.30757456221750473,0.0,0.0,0.3593642498453135,0.2144346257389883
TRN-0437,1.549388832379146,0.0,0.0,0.0,0.1274695707647985,0.0,0.0,0.040000000000000036,1.3819192616143474,0.01,Valid,0.49,0.22599999999999998,18.972588519526035,0.3090403691928263,0.003598007690162649,0.07150883510819006,0.0,0.0,0.2138170558385539,0.1274695707647985
TRN-0502,3.5162531500526155,0.0,0.0,0.0,0.1166259939974726,0.0,0.0,1.88,1.5196271560551429,0.47,Invalid,0.030000000000000027,0.23399999999999999,19.610285128157987,0.2401864219724285,0.14052251160556659,0.4467651792199526,0.0,0.0,0.195668936781427,0.1166259939974726
TRN-0413,1.6134199514730136,0.0,0.0,0.0,0.212612455544943,0.0,0.0,0.040000000000000036,1.3608074959280705,0.01,Valid,0.49,0.22599999999999998,40.95029570402233,0.3195962520359647,0.0033470825140559618,0.3058614048254017,0.0,0.0,-0.3553539137676438,-0.212612455544943
TRN-0735,1.175991665104732,0.0,0.0,0.0,0.0342767647728505,0.0,0.0,0.1200000000000001,1.0217149003318813,0.03,Valid,0.47,0.206,29.84814543068329,0.48914254983405936,0.006073139293060505,0.47816357366876244,0.0,0.0,-0.0568862201539417,-0.0342767647728505
TRN-0249,1.4804950978736378,0.0,0.0,0.0,0.1625087386872322,0.0,0.0,0.1200000000000001,1.1979863591864055,0.03,Valid,0.47,0.206,40.26207368231422,0.40100682040679725,0.00464471819377074,0.45989831750340726,0.0,0.0,-0.2714989055679329,-0.1625087386872322
TRN-0941,1.5738741308439228,0.0,0.0,0.0,0.0668239026311758,0.0,0.0,0.24,1.2670502282127472,0.06,Valid,0.44,0.176,29.908357444752188,0.36647488589362637,0.0022530966166052747,0.12893961207821011,0.0,0.0,-0.111358037479146,-0.0668239026311758
TRN-0644,1.6392392073081348,0.0,0.0,0.0,0.1272823385317786,0.0,0.0,0.040000000000000036,1.4719568687763562,0.01,Valid,0.49,0.22599999999999998,15.181497407783755,0.26402156561182194,0.003730157417567998,0.20019674529213385,0.0,0.0,0.213503698638334,0.1272823385317786
TRN-0004,1.3919772575280414,0.0,0.0,0.0,0.1010533036551127,0.0,0.0,0.08000000000000007,1.2109239538729286,0.02,Valid,0.48,0.216,15.573812075827838,0.3945380230635357,0.0027125020174034497,0.20107386864688004,0.0,0.0,-0.1686453383731052,-0.1010533036551127
TRN-0102,1.460542582621457,0.0,0.0,0.0,0.0613493256893248,0.0,0.0,0.24,1.1591932569321324,0.06,Valid,0.44,0.176,28.719552404461748,0.4204033715339338,0.004664022854821218,0.28158544432873955,0.0,0.0,-0.10219562951543,-0.0613493256893248
TRN-0310,1.4109296862768665,0.0,0.0,0.0,0.0217383793451522,0.0,0.0,0.08000000000000007,1.3091913069317143,0.02,Valid,0.48,0.216,35.06269733852015,0.34540434653414287,0.004370528334941462,0.5427670503941685,0.0,0.0,-0.035901621030554,-0.0217383793451522
TRN-0653,3.0170937830231237,0.0,0.0,0.0,0.5350544967738304,0.0,0.0,1.12,1.362039286249293,0.28,Invalid,0.21999999999999997,0.04400000000000004,22.92100515134191,0.3189803568753536,0.03799485976570211,0.35921160313166917,0.0,0.0,-0.8950021017047973,-0.5350544967738304
TRN-0115,1.6219420174246693,0.0,0.0,0.0,0.0389746710464447,0.0,0.0,0.24,1.3429673463782246,0.06,Valid,0.44,0.176,23.48784052247846,0.32851632681088777,0.006906653595070195,0.12656839333158162,0.0,0.0,-0.0647487699566333,-0.0389746710464447
TRN-0772,1.636424274175888,0.0,0.0,0.0,0.1827212667756228,0.0,0.0,0.1200000000000001,1.3337030074002652,0.03,Valid,0.47,0.206,23.67893536862477,0.33314849629986737,0.003246754419297264,0.09015018747654478,0.0,0.0,0.3062878686365984,0.1827212667756228
TRN-0831,2.857720846750841,0.0,0.0,0.0,0.5689051150422855,0.0,0.0,1.08,1.2088157317085555,0.27,Invalid,0.22999999999999998,0.03400000000000003,44.21833203402105,0.3955921341457222,0.03779566463572351,0.7551605060904181,0.0,0.0,-0.9516554609860606,-0.5689051150422855
TRN-0705,2.6071866055364437,0.0,0.0,0.0,0.2115462214158314,0.0,0.0,0.96,1.435640384120612,0.24,Invalid,0.26,0.0040000000000000036,13.068064713934888,0.28217980793969405,0.04564358087813569,0.07939697995995294,0.0,0.0,-0.353569433947646,-0.2115462214158314
TRN-0991,1.5413052364797002,0.0,0.0,0.0,0.203174349600416,0.0,0.0,0.040000000000000036,1.2981308868792842,0.01,Valid,0.49,0.22599999999999998,24.437283588485563,0.3509345565603579,0.003420209531029988,0.05185308810505358,0.0,0.0,-0.3395580307273569,-0.203174349600416
TRN-0862,1.2800242074473078,0.0,0.0,0.0,0.0739068823010818,0.0,0.0,0.040000000000000036,1.166117325146226,0.01,Valid,0.49,0.22599999999999998,17.207981494181006,0.416941337426887,0.0043095625849244165,0.1874477749297848,0.0,0.0,-0.1232123140787262,-0.0739068823010818
TRN-0229,1.4709148293713388,0.0,0.0,0.0,0.0916746299906939,0.0,0.0,0.0,1.379240199380645,0.0,Valid,0.5,0.236,21.104752792068627,0.31037990030967755,0.003876155619659564,0.3342924079535303,0.0,0.0,0.15390962300987,0.0916746299906939
TRN-0696,1.5892578701127498,0.0,0.0,0.0,0.2905522953140946,0.0,0.0,0.040000000000000036,1.258705574798655,0.01,Valid,0.49,0.22599999999999998,27.99201940065985,0.37064721260067246,0.00230977468757035,0.2844141031504084,0.0,0.0,0.4867569505603129,0.2905522953140946
TRN-0371,2.3437316025259927,0.0,0.0,0.0,0.1767887698639893,0.0,0.0,0.76,1.4069428326620033,0.19,Valid,0.31,0.045999999999999985,13.62447901155448,0.29652858366899837,0.020169410222518225,0.1017875091087412,0.0,0.0,0.2963590727633791,0.1767887698639893
TRN-0819,1.6087714854641701,0.0,0.0,0.0,0.2603950081521538,0.0,0.0,0.08000000000000007,1.2683764773120163,0.02,Valid,0.48,0.216,16.3187970465045,0.36581176134399185,0.0035547612467202415,0.18405042226082807,0.0,0.0,0.436284855457524,0.2603950081521538
TRN-0107,1.2609205505302101,0.0,0.0,0.0,0.0327922934089392,0.0,0.0,0.040000000000000036,1.1881282571212708,0.01,Valid,0.49,0.22599999999999998,18.057432741834447,0.40593587143936466,0.0025430816216938366,0.30527258426406045,0.0,0.0,-0.0544017665804368,-0.0327922934089392
TRN-0017,1.6467923248748395,0.0,0.0,0.0,0.0600186853650067,0.0,0.0,0.28,1.3067736395098328,0.07,Valid,0.43,0.16599999999999998,14.735903975524716,0.3466131802450836,0.003249908307805664,0.0980369633247669,0.0,0.0,0.1009293320726705,0.0600186853650067
TRN-0196,1.4652359087881364,0.0,0.0,0.0,0.0193690120558057,0.0,0.0,0.08000000000000007,1.3658668967323306,0.02,Valid,0.48,0.216,19.379440709484943,0.3170665516338347,0.002829035505247296,0.15323134163056987,0.0,0.0,-0.0319361804218161,-0.0193690120558057
TRN-0548,1.4993010710201324,0.0,0.0,0.0,0.0412507301737457,0.0,0.0,0.08000000000000007,1.3780503408463867,0.02,Valid,0.48,0.216,21.130292796793853,0.3109748295768066,0.013558736732347369,0.1985534979427659,0.0,0.0,0.0695187474862137,0.0412507301737457
TRN-0525,1.377164513119812,0.0,0.0,0.0,0.0509805328801787,0.0,0.0,0.0,1.3261839802396334,0.0,Valid,0.5,0.236,15.376946107949657,0.3369080098801833,0.0021236156604551083,0.15786804024397708,0.0,0.0,0.0858028225389002,0.0509805328801787
TRN-0687,1.725646666703006,0.0,0.0,0.0,0.1086589148227577,0.0,0.0,0.1200000000000001,1.4969877518802481,0.03,Valid,0.47,0.206,55.96844919266635,0.251506124059876,0.006394788380002645,0.5097683436270173,0.0,0.0,0.1823350060588673,0.1086589148227577
TRN-0637,2.0878635040430575,0.0,0.0,0.0,0.1104644629982268,0.0,0.0,0.48,1.4973990410448306,0.12,Valid,0.38,0.11599999999999999,51.83901279149929,0.2513004794775847,0.007439160442320529,0.32529673807741494,0.0,0.0,0.1853568229330306,0.1104644629982268
TRN-0790,1.6993426690129532,0.0,0.0,0.0,0.2013548929582875,0.0,0.0,0.040000000000000036,1.4579877760546656,0.01,Valid,0.49,0.22599999999999998,20.56342030563953,0.27100611197266716,0.0021095789977396404,0.3828460281069949,0.0,0.0,0.337473636366667,0.2013548929582875
TRN-0337,1.5423232146172787,0.0,0.0,0.0,0.1113646090044021,0.0,0.0,0.08000000000000007,1.3509586056128766,0.02,Valid,0.48,0.216,38.108992226505045,0.3245206971935617,0.003064810225500279,0.35000896842536006,0.0,0.0,-0.1859026328183439,-0.1113646090044021
TRN-0776,1.574454701675222,0.0,0.0,0.0,0.4372487388418385,0.0,0.0,0.0,1.1372059628333835,0.0,Valid,0.5,0.236,19.87867153202417,0.43139701858330826,0.016874138661208977,0.10378747623324251,0.0,0.0,0.7322722984500025,0.4372487388418385
TRN-0882,1.9432599566851698,0.0,0.0,0.0,0.4063670993444117,0.0,0.0,0.1200000000000001,1.416892857340758,0.03,Valid,0.47,0.206,20.46471636189628,0.291553571329621,0.0019877239207641835,0.3473755238665345,0.0,0.0,0.6805879066386851,0.4063670993444117
TRN-0235,1.7777762476957142,0.0,0.0,0.0,0.3062782208787025,0.0,0.0,0.040000000000000036,1.4314980268170117,0.01,Valid,0.49,0.22599999999999998,47.87286556216986,0.2842509865914942,0.004786833089577382,0.435775688381829,0.0,0.0,0.5130763076833222,0.3062782208787025
TRN-0112,1.484640572436503,0.0,0.0,0.0,0.1026480258636144,0.0,0.0,0.08000000000000007,1.3019925465728885,0.02,Valid,0.48,0.216,14.96845843187696,0.3490037267135558,0.005715070705061453,0.3254351375420803,0.0,0.0,0.172275011021215,0.1026480258636144
TRN-0296,1.443496568410347,0.0,0.0,0.0,0.0140741821673526,0.0,0.0,0.19999999999999996,1.2294223862429943,0.05,Valid,0.45,0.186,16.247176157913035,0.38528880687850287,0.003100083095177075,0.12182772087582705,0.0,0.0,0.0240353023680057,0.0140741821673526
TRN-0809,1.5761858281897643,0.0,0.0,0.0,0.1957540088170169,0.0,0.0,0.040000000000000036,1.3404318193727474,0.01,Valid,0.49,0.22599999999999998,18.777381238240714,0.3297840903136263,0.002353274543720244,0.16072694455532643,0.0,0.0,0.3280998370749763,0.1957540088170169
TRN-0853,1.4088575755285109,0.0,0.0,0.0,0.0462212906131905,0.0,0.0,0.0,1.3626362849153204,0.0,Valid,0.5,0.236,37.07098352943834,0.31868185754233985,0.004492597835103757,0.28906436142662334,0.0,0.0,0.0778376190699425,0.0462212906131905
TRN-0529,2.2163573188793992,0.0,0.0,0.0,0.1512648142614658,0.0,0.0,0.7999999999999998,1.2650925046179338,0.8,Invalid,0.30000000000000004,0.5640000000000001,30.67446285347904,0.3674537476910331,0.05401736732140381,0.2990200592370813,0.0,0.0,0.2536414533816291,0.1512648142614658
TRN-0874,13.294160818458257,0.0,0.0,2.0,10.0,0.0,0.0,0.08000000000000007,1.2141608184582566,0.98,Invalid,0.48,0.744,19.44090891900686,0.3929195907708717,0.0,0.357593940956751,0.0,0.0,-16.87624992142744,-10.083916669505127
TRN-0293,1.1802421683134752,0.0,0.0,0.0,0.0739841978634468,0.0,0.0,0.08000000000000007,1.0262579704500283,0.02,Valid,0.48,0.216,32.90645761030052,0.48687101477498584,0.002038665252201624,0.30933820680749563,0.0,0.0,-0.1233417116069475,-0.0739841978634468
TRN-0386,1.5000651835974321,0.0,0.0,0.0,0.2162834830205021,0.0,0.0,0.0,1.28378170057693,0.0,Valid,0.5,0.236,32.49823419393481,0.3581091497115349,0.0018201656737191635,0.36057824770629276,0.0,0.0,0.3624585500734127,0.2162834830205021
TRN-0001,1.7074848116788401,0.0,0.0,0.0,0.0941085682918323,0.0,0.0,0.15999999999999992,1.4533762433870079,0.04,Valid,0.46,0.19599999999999998,19.725621367050252,0.2733118783064961,0.0024590197505356525,0.13292130623713233,0.0,0.0,0.157983131503844,0.0941085682918323
TRN-0483,1.6237622105102443,0.0,0.0,0.0,0.2183305522985497,0.0,0.0,0.0,1.4054316582116946,0.0,Valid,0.5,0.236,23.73495172249644,0.29728417089415266,0.0024397963365623086,0.07641679135670279,0.0,0.0,0.3658845835468085,0.2183305522985497
TRN-0127,1.5303779422607717,0.0,0.0,0.0,0.0172953076535937,0.0,0.0,0.040000000000000036,1.473082634607178,0.01,Valid,0.49,0.22599999999999998,20.882722837599434,0.26345868269641104,0.020173636247554545,0.17524264696755787,0.0,0.0,-0.0284655696456717,-0.0172953076535937
TRN-0207,1.707414247867421,0.0,0.0,0.0,0.1942050374878786,0.0,0.0,0.08000000000000007,1.4332092103795424,0.02,Valid,0.48,0.216,26.98040990480195,0.2833953948102288,0.005922535301839841,0.16110771400460625,0.0,0.0,0.325507434521791,0.1942050374878786
TRN-0471,1.8200059503388573,0.0,0.0,0.0,0.2383660871738618,0.0,0.0,0.08000000000000007,1.5016398631649954,0.02,Valid,0.48,0.216,25.861536424879592,0.24918006841750223,0.0060210349199257916,0.5838084994764613,0.0,0.0,0.3994166256111953,0.2383660871738618
TRN-0059,7.297368238738111,0.0,0.0,0.0,5.603201028475676,0.0,0.0,0.20000000000000018,1.4941672102624337,0.95,Invalid,0.44999999999999996,0.714,54.39984393677933,0.2529163948687831,0.023634548704377003,0.86116685248998,0.0,0.0,9.378157250194723,5.603201028475676
