Test_ID,Reference_Parameter,predicted_Reference_Parameter,regression_residual,regression_abs_residual,Validity_Label,regime_id,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,Sensor_S4_missing,S3_consistency_residual
TRN-0044,52.5159,51.92993160570277,0.5859683942972325,0.5859683942972325,Valid,0,0,0,0,0,-0.2665012825538717
TRN-0210,23.9181,24.502231486519072,-0.5841314865190732,0.5841314865190732,Valid,0,0,0,0,0,0.0766114770040147
TRN-0906,34.7399,34.15726519856228,0.5826348014377203,0.5826348014377203,Valid,0,0,0,0,0,0.2483169954192625
TRN-0262,22.15,21.56738328614979,0.5826167138502072,0.5826167138502072,Valid,1,0,0,0,0,0.4885746625356475
TRN-0717,19.068,19.649234217295916,-0.5812342172959148,0.5812342172959148,Valid,1,0,0,0,0,0.0628011768062783
TRN-0430,19.0719,19.647361870237237,-0.5754618702372376,0.5754618702372376,Valid,0,0,0,0,0,-0.0058619225643425
TRN-0826,20.0595,19.48526134304419,0.57423865695581,0.57423865695581,Valid,0,0,0,0,0,-0.6124475981540272
TRN-0025,22.9904,22.417270867952602,0.5731291320473986,0.5731291320473986,Invalid,0,0,0,0,0,-0.1201311827868796
TRN-0910,16.575,16.00477520475596,0.5702247952440409,0.5702247952440409,Valid,2,0,0,0,0,-0.2514514361525215
TRN-0222,43.3669,43.935286326503956,-0.5683863265039548,0.5683863265039548,Valid,0,0,0,0,0,0.0973444910860035
TRN-0909,16.3132,15.747173873828444,0.566026126171554,0.566026126171554,Valid,1,0,0,0,0,-0.2131677576019051
TRN-0807,25.0497,24.483813037686968,0.5658869623130336,0.5658869623130336,Valid,0,0,0,0,0,-0.4670266469928705
TRN-0288,15.9873,15.42235123319465,0.5649487668053492,0.5649487668053492,Valid,0,0,0,0,1,0.1581469018897969
TRN-0418,17.4674,18.03026855358936,-0.5628685535893574,0.5628685535893574,Valid,1,0,0,0,0,-0.0106183989658124
TRN-0275,17.1723,17.734045248148878,-0.5617452481488776,0.5617452481488776,Valid,1,0,0,0,0,-0.6991386592618287
TRN-0705,12.5064,13.068064713934888,-0.5616647139348885,0.5616647139348885,Valid,2,0,0,0,0,-0.353569433947646
TRN-0905,20.3892,20.950774863224968,-0.5615748632249691,0.5615748632249691,Valid,2,0,0,0,0,-0.2163734517572102
TRN-0534,38.8217,39.3787795202716,-0.5570795202715999,0.5570795202715999,Valid,1,0,0,0,0,0.043424414914126
TRN-0593,20.6349,21.191559761307982,-0.5566597613079836,0.5566597613079836,Valid,0,0,0,0,0,-0.5420099236996858
TRN-0338,17.556,18.112116310891658,-0.5561163108916567,0.5561163108916567,Valid,2,0,0,0,0,-0.016779112124194
TRN-0723,17.7216,18.277198015244284,-0.5555980152442856,0.5555980152442856,Valid,0,0,0,0,0,-0.0955201159479059
TRN-0308,21.1597,21.714956430002072,-0.5552564300020713,0.5552564300020713,Valid,1,0,0,0,0,0.3778486281008923
TRN-0416,25.4373,24.8826224889323,0.5546775110677018,0.5546775110677018,Valid,0,0,0,0,1,-0.0102396953895649
TRN-0804,41.155,40.60078763397464,0.5542123660253608,0.5542123660253608,Valid,0,0,0,0,0,-0.0196695620587128
TRN-0784,15.9125,16.466497113517903,-0.5539971135179034,0.5539971135179034,Valid,1,0,0,0,0,0.4591370872949358
TRN-0932,22.5047,23.057127805513435,-0.5524278055134353,0.5524278055134353,Valid,1,0,0,0,0,0.1906435738407452
TRN-0352,15.1699,15.72090111163572,-0.5510011116357205,0.5510011116357205,Valid,1,0,0,0,0,-0.2143506412441116
TRN-0791,19.3063,19.85657854814799,-0.5502785481479897,0.5502785481479897,Valid,1,0,0,0,0,-0.1968814343481604
TRN-0940,15.3632,14.816434097309472,0.5467659026905292,0.5467659026905292,Valid,1,0,0,0,0,-0.0069427803977806
TRN-0243,16.775,17.320409951206067,-0.5454099512060679,0.5454099512060679,Valid,2,0,0,0,0,0.0787026259063097
TRN-0061,31.9481,31.403022103389645,0.5450778966103549,0.5450778966103549,Valid,1,0,0,0,0,0.0443133078836623
TRN-0701,38.0511,38.59580601558315,-0.5447060155831522,0.5447060155831522,Valid,1,0,0,0,0,-0.000326431917017
TRN-0582,24.3289,23.784358798362067,0.5445412016379336,0.5445412016379336,Valid,1,0,0,0,0,0.1577314010322972
TRN-0407,17.5448,17.001588097420733,0.5432119025792659,0.5432119025792659,Valid,1,0,0,0,0,0.1345357007011003
TRN-0613,19.9859,19.443023910527458,0.5428760894725428,0.5428760894725428,Valid,1,0,0,0,0,0.4892754911479819
TRN-0722,16.6493,16.110124381630357,0.5391756183696437,0.5391756183696437,Valid,1,0,0,0,0,0.1199708541617763
TRN-0827,27.8574,27.318385946886103,0.5390140531138954,0.5390140531138954,Valid,2,0,0,0,0,0.3792213573482197
TRN-0647,23.9903,24.526009068785584,-0.5357090687855823,0.5357090687855823,Valid,2,0,0,0,0,-0.2018730977085674
TRN-0580,33.0419,33.57697525571111,-0.5350752557111136,0.5350752557111136,Valid,2,0,0,0,0,0.2862075736231908
TRN-0387,54.9288,54.397156788037265,0.5316432119627379,0.5316432119627379,Valid,0,0,0,0,0,0.0190392001919335
TRN-0342,20.871,20.34233341608232,0.5286665839176798,0.5286665839176798,Valid,1,0,0,0,0,-0.2369829846467936
TRN-0856,38.1997,37.67224864061309,0.5274513593869088,0.5274513593869088,Invalid,0,0,0,0,0,0.0082404287200219
TRN-0520,17.8961,18.423450245113944,-0.5273502451139436,0.5273502451139436,Valid,0,0,0,0,0,-0.5837962501984748
TRN-0558,15.0884,15.613209550103834,-0.5248095501038339,0.5248095501038339,Valid,1,0,0,0,0,0.4382783426434482
TRN-0134,18.4064,18.929443357748713,-0.5230433577487119,0.5230433577487119,Valid,1,0,0,0,0,0.1513481771700604
TRN-0358,24.2571,24.77720042773323,-0.5201004277332295,0.5201004277332295,Invalid,1,0,0,0,0,-0.0733726608943818
TRN-0254,29.6875,30.207444926447277,-0.5199449264472769,0.5199449264472769,Invalid,2,0,0,0,0,0.3027437862593025
TRN-0892,17.6804,18.198865279473,-0.518465279473002,0.518465279473002,Valid,1,0,0,0,0,-0.3474841149841143
TRN-0840,15.7433,15.227552002283574,0.5157479977164261,0.5157479977164261,Valid,0,0,0,0,0,-0.044444967606811
TRN-0527,18.5575,19.071055533696438,-0.5135555336964366,0.5135555336964366,Valid,2,0,0,0,0,0.4619823663244595
TRN-0386,33.0113,32.49823419393481,0.5130658060651854,0.5130658060651854,Valid,0,0,0,0,0,0.3624585500734127
TRN-0165,25.6903,25.18086772531558,0.5094322746844213,0.5094322746844213,Valid,1,0,0,0,0,0.0984919313757224
TRN-0866,14.4958,15.005133956604089,-0.50933395660409,0.50933395660409,Invalid,1,0,0,0,0,-0.0213344281090837
TRN-0852,40.6205,41.129599300591515,-0.5090993005915152,0.5090993005915152,Valid,2,0,0,0,1,0.0305629976986878
TRN-0143,25.9811,25.472682216194034,0.5084177838059674,0.5084177838059674,Invalid,1,0,0,0,0,0.2562820676928936
TRN-0642,17.9536,18.457081518867074,-0.5034815188670727,0.5034815188670727,Invalid,1,0,0,0,0,0.1941291397654971
TRN-0219,27.1426,27.645720360484514,-0.5031203604845125,0.5031203604845125,Valid,0,0,0,0,0,0.2257904852158745
TRN-0110,27.8569,28.359568617515343,-0.5026686175153436,0.5026686175153436,Valid,1,0,0,0,0,0.4868553541705438
TRN-0052,19.7674,19.266672066209132,0.5007279337908663,0.5007279337908663,Valid,1,0,0,0,0,0.4409670049086251
TRN-0183,21.0361,21.535874633675544,-0.49977463367554265,0.49977463367554265,Valid,0,0,0,0,0,0.0981181231834718
TRN-0450,23.8166,23.317193240666366,0.49940675933363465,0.49940675933363465,Valid,2,0,0,0,0,0.0660265404451294
TRN-0516,29.074,29.572040404365467,-0.49804040436546515,0.49804040436546515,Valid,1,0,0,0,0,0.26911023918462
TRN-0015,45.2592,45.756773649848085,-0.4975736498480856,0.4975736498480856,Valid,2,0,0,0,0,-0.2102976503663818
TRN-0060,28.3885,28.885637460380327,-0.49713746038032625,0.49713746038032625,Valid,2,0,0,0,0,-0.0641744922865754
TRN-0980,33.6704,34.167480136505546,-0.49708013650554506,0.49708013650554506,Valid,2,0,0,0,0,-0.3351016044910828
TRN-0568,14.8344,15.331093291565944,-0.49669329156594344,0.49669329156594344,Valid,0,0,0,0,0,0.2136082361995086
TRN-0337,37.6123,38.108992226505045,-0.4966922265050471,0.4966922265050471,Valid,0,0,0,0,0,-0.1859026328183439
TRN-0896,16.8823,16.38965797169074,0.4926420283092625,0.4926420283092625,Valid,2,0,0,0,0,0.8686315638474102
TRN-0954,28.6045,29.09694115431049,-0.4924411543104874,0.4924411543104874,Valid,1,0,0,0,0,0.2704784743675414
TRN-0229,20.6136,21.104752792068627,-0.4911527920686254,0.4911527920686254,Valid,0,0,0,0,0,0.15390962300987
TRN-0739,34.6014,34.11108333834411,0.49031666165588916,0.49031666165588916,Valid,2,0,0,0,1,0.0540511021227345
TRN-0258,24.268,24.757833246617707,-0.48983324661770666,0.48983324661770666,Valid,2,0,0,0,0,-0.0209314150236803
TRN-0316,19.7399,19.251662435944784,0.4882375640552148,0.4882375640552148,Valid,0,0,0,0,0,-0.6735518210514968
TRN-0482,15.6428,15.157149542139658,0.48565045786034133,0.48565045786034133,Valid,1,0,0,0,0,-0.0531523055910838
TRN-0772,23.1953,23.67893536862477,-0.4836353686247712,0.4836353686247712,Valid,1,0,0,0,0,0.3062878686365984
TRN-0770,40.2031,40.686032247435385,-0.4829322474353859,0.4829322474353859,Valid,2,0,0,0,0,-0.6394540630998442
TRN-0609,21.5634,22.046089212566883,-0.482689212566882,0.482689212566882,Valid,1,0,0,0,0,-0.4073995948955655
TRN-0931,16.1916,15.711142869261662,0.48045713073833873,0.48045713073833873,Valid,2,0,0,0,0,0.0691335847276466
TRN-0167,14.3812,14.859768050641028,-0.47856805064102836,0.47856805064102836,Invalid,0,0,0,0,0,-0.081900886602563
TRN-0928,36.6371,37.11399936385853,-0.4768993638585357,0.4768993638585357,Valid,0,0,0,0,0,0.0633048576459742
TRN-0787,20.2559,20.73159095024532,-0.47569095024531904,0.47569095024531904,Valid,0,0,0,0,0,-0.6958152524065575
TRN-0097,17.5511,17.07649862969029,0.4746013703097134,0.4746013703097134,Invalid,2,0,0,0,0,-11.726946620308087
TRN-0656,17.7576,18.23122230402367,-0.4736223040236709,0.4736223040236709,Valid,2,0,0,0,0,0.2774041315730038
TRN-0390,33.9185,34.39047244077511,-0.4719724407751116,0.4719724407751116,Valid,0,0,0,0,0,0.2159026502841712
TRN-0974,16.6652,16.194624385988465,0.47057561401153336,0.47057561401153336,Valid,2,0,0,0,0,0.090842284382111
TRN-0971,16.9186,16.44814704085354,0.4704529591464599,0.4704529591464599,Valid,2,0,0,0,0,0.6057951109318953
TRN-0479,18.1799,18.649126761621364,-0.4692267616213641,0.4692267616213641,Invalid,1,0,0,0,0,0.4404040854466871
TRN-0315,17.1108,17.57819511119916,-0.4673951111991599,0.4673951111991599,Valid,2,0,0,0,0,-0.1969345817685823
TRN-0327,25.7542,26.220496696704203,-0.4662966967042017,0.4662966967042017,Valid,2,0,0,0,0,0.0376841323237684
TRN-0232,20.0864,19.62017988466136,0.46622011533863983,0.46622011533863983,Valid,1,0,0,0,0,0.0879999156367894
TRN-0994,29.066,29.53196013625164,-0.4659601362516419,0.4659601362516419,Valid,0,0,0,0,0,0.494593927887017
TRN-0080,43.3474,42.88160417555911,0.46579582444088885,0.46579582444088885,Valid,1,0,0,0,0,0.0507887331088241
TRN-0864,41.152,41.61673109901627,-0.4647310990162694,0.4647310990162694,Valid,0,0,0,0,0,0.0492082623246439
TRN-0858,35.2273,35.68986392802745,-0.46256392802744983,0.46256392802744983,Valid,1,0,0,0,0,0.1653095854009691
TRN-0491,15.6403,15.177949754660093,0.4623502453399073,0.4623502453399073,Valid,1,0,0,0,0,-0.094782097207986
TRN-0967,19.7664,19.304272932212765,0.462127067787236,0.462127067787236,Valid,0,0,0,0,0,-0.0949779723423205
TRN-0435,16.4881,16.026677080419688,0.46142291958031123,0.46142291958031123,Valid,1,0,0,0,0,0.5851484942837057
TRN-0778,17.9512,18.410517574723215,-0.4593175747232152,0.4593175747232152,Valid,2,0,0,0,0,-0.1712706015489935
TRN-0246,42.2102,41.751008457026316,0.45919154297368436,0.45919154297368436,Valid,0,0,0,0,0,0.0815110127618439
TRN-0002,17.3604,17.818534144778052,-0.4581341447780538,0.4581341447780538,Valid,0,0,0,0,0,-0.5569554194577755
TRN-0406,21.013,21.467059902872958,-0.45405990287295594,0.45405990287295594,Invalid,0,0,0,0,0,0.3346893659717551
TRN-0010,25.8781,26.331458671189477,-0.45335867118947704,0.45335867118947704,Valid,1,0,0,0,0,0.0502187568766139
TRN-0872,21.4579,21.911025981192882,-0.4531259811928834,0.4531259811928834,Invalid,1,1,0,0,0,0.7181171108556832
TRN-0206,17.0176,17.468458813727164,-0.4508588137271623,0.4508588137271623,Valid,2,0,0,0,0,0.2426113366367666
TRN-0556,21.8063,21.355765053008714,0.4505349469912865,0.4505349469912865,Valid,1,0,0,0,0,0.2861512230066338
TRN-0507,23.1349,22.68489746806605,0.4500025319339471,0.4500025319339471,Valid,0,0,0,0,0,0.273996082164242
TRN-0492,53.2122,53.661188859805364,-0.4489888598053611,0.4489888598053611,Valid,0,0,0,0,0,0.1628601258646966
TRN-0756,17.5281,17.9748706439479,-0.4467706439479002,0.4467706439479002,Valid,1,0,0,0,0,-0.0153145509403103
TRN-0090,18.5905,19.035368954892146,-0.4448689548921472,0.4448689548921472,Valid,2,0,0,0,0,-0.1144993805826715
TRN-0839,26.1826,25.73801758060142,0.4445824193985821,0.4445824193985821,Invalid,1,0,0,0,0,-0.1506539515311722
TRN-0321,44.1173,43.67508092811439,0.44221907188561005,0.44221907188561005,Invalid,0,0,0,0,0,-15.726476144549338
TRN-0302,19.6812,20.122727236212096,-0.4415272362120959,0.4415272362120959,Valid,2,0,0,0,0,-0.2554616208933069
TRN-0147,23.809,24.249478756457552,-0.4404787564575514,0.4404787564575514,Valid,2,0,0,0,0,0.2339906410866099
TRN-0453,33.1281,32.68870090323803,0.4393990967619743,0.4393990967619743,Valid,0,0,0,0,0,0.2802616324693296
TRN-0255,17.2442,16.805108966527012,0.4390910334729874,0.4390910334729874,Valid,1,0,0,0,0,0.1841915524186461
TRN-0228,13.6425,14.080442439658594,-0.4379424396585936,0.4379424396585936,Valid,2,0,0,0,0,-0.3864029159593691
TRN-0122,23.0595,23.49728411117701,-0.43778411117700955,0.43778411117700955,Valid,0,0,0,0,0,-0.1755460417412102
TRN-0022,21.5988,22.036420208961502,-0.43762020896150133,0.43762020896150133,Valid,2,0,0,0,0,-0.0276808547882616
TRN-0115,23.0506,23.48784052247846,-0.43724052247846146,0.43724052247846146,Valid,1,0,0,0,0,-0.0647487699566333
TRN-0569,38.7324,39.169628909883954,-0.4372289098839559,0.4372289098839559,Valid,2,0,0,0,0,-0.5680187918218031
TRN-0583,27.6727,28.108863224167777,-0.4361632241677782,0.4361632241677782,Valid,2,0,0,0,0,0.159031467984132
TRN-0753,26.0354,26.471043026160295,-0.43564302616029593,0.43564302616029593,Valid,0,0,0,0,0,0.2621924576044403
TRN-0788,18.6948,18.261750920695924,0.43304907930407666,0.43304907930407666,Valid,2,0,0,0,0,-0.0952887744796022
TRN-0689,22.6997,22.26774241854785,0.43195758145214924,0.43195758145214924,Valid,1,0,0,0,0,0.283863750588381
TRN-0268,20.7222,20.291341959734158,0.43085804026584285,0.43085804026584285,Valid,1,0,0,0,0,0.2196667864452486
TRN-0737,17.8267,18.257545099500188,-0.4308450995001891,0.4308450995001891,Invalid,0,0,0,0,0,0.215975862065946
TRN-0389,22.432,22.00313492462852,0.4288650753714798,0.4288650753714798,Valid,1,0,0,0,0,-0.4667626678062806
TRN-0508,17.6239,17.19518066135085,0.4287193386491488,0.4287193386491488,Invalid,1,0,0,0,0,-13.140437114865918
TRN-0091,23.2446,23.670639867017087,-0.4260398670170886,0.4260398670170886,Valid,0,0,0,0,0,-0.3729932987910569
TRN-0039,27.3712,27.796838619579514,-0.4256386195795123,0.4256386195795123,Invalid,2,0,0,0,0,0.482765105081965
TRN-0982,14.96,15.382657951523512,-0.4226579515235116,0.4226579515235116,Valid,1,0,0,0,0,-0.2187810658083417
TRN-0001,20.1476,19.725621367050255,0.42197863294974525,0.42197863294974525,Valid,2,0,0,0,0,0.157983131503844
TRN-0942,42.6685,43.08952331586665,-0.4210233158666483,0.4210233158666483,Invalid,0,0,0,0,0,6.9292697818716285
TRN-0452,39.034,39.45409989909898,-0.4200998990989788,0.4200998990989788,Valid,0,0,0,0,0,-0.1433372469051406
TRN-0903,16.0267,16.44634819337647,-0.4196481933764673,0.4196481933764673,Valid,2,0,0,0,0,-0.0213216676022405
TRN-0152,26.2554,25.838539387036505,0.41686061296349664,0.41686061296349664,Valid,1,0,0,0,0,0.1209634706434279
TRN-0266,38.6543,38.23844436964958,0.4158556303504213,0.4158556303504213,Valid,0,0,0,0,0,-0.1726286249231012
TRN-0767,35.2858,34.87296774281589,0.41283225718411387,0.41283225718411387,Valid,0,0,0,0,0,0.3593642498453135
TRN-0742,21.1804,20.768325219975317,0.4120747800246818,0.4120747800246818,Valid,2,0,0,0,0,0.3557000822384921
TRN-0777,41.548,41.9596557524503,-0.41165575245030084,0.41165575245030084,Valid,1,0,0,0,0,-0.4327345636118505
TRN-0343,18.4245,18.835250849704796,-0.41075084970479736,0.41075084970479736,Valid,0,0,0,0,0,-0.2875349696616851
TRN-0065,37.4703,37.05991004732289,0.4103899526771144,0.4103899526771144,Valid,1,0,0,0,0,-0.1249409330738906
TRN-0241,25.6781,26.08421848496415,-0.40611848496414993,0.40611848496414993,Valid,0,0,0,0,0,-0.086432007025035
TRN-0993,54.5231,54.92875583192327,-0.40565583192326926,0.40565583192326926,Valid,1,0,0,0,0,0.1262909550851993
TRN-0304,17.0368,17.442373423029657,-0.40557342302965793,0.40557342302965793,Invalid,2,0,0,0,0,-0.0056832167366032
TRN-0138,17.5449,17.950305454607125,-0.40540545460712707,0.40540545460712707,Valid,1,0,0,0,0,0.2876622301061058
TRN-0417,25.9572,26.361683366151603,-0.4044833661516023,0.4044833661516023,Valid,2,0,0,0,0,0.087360828969718
TRN-0461,15.0741,15.47609055366687,-0.4019905536668702,0.4019905536668702,Valid,2,0,0,0,0,-0.1047394770364569
TRN-0472,26.4916,26.893242210761723,-0.40164221076172524,0.40164221076172524,Valid,0,0,0,0,0,0.1090916127919428
TRN-0675,21.585,21.186572905472108,0.39842709452789293,0.39842709452789293,Valid,2,0,0,0,0,0.1520367086958778
TRN-0057,22.705,22.3085820214437,0.3964179785562969,0.3964179785562969,Valid,1,0,0,0,0,0.3900970056861546
TRN-0590,17.0471,16.650704105053002,0.39639589494699834,0.39639589494699834,Valid,1,0,0,0,0,0.5013905801606846
TRN-0162,13.4887,13.884984039946934,-0.3962840399469343,0.3962840399469343,Valid,2,0,0,0,0,0.043412776554101
TRN-0546,40.7055,40.30935343326579,0.39614656673420967,0.39614656673420967,Valid,2,0,0,0,0,-0.1692216788379923
TRN-0100,40.8155,41.20484689772219,-0.38934689772219144,0.38934689772219144,Valid,2,0,0,0,1,-0.0291803936829957
TRN-0086,14.3793,14.767744036878293,-0.3884440368782922,0.3884440368782922,Valid,1,0,0,0,0,-0.1887073285534395
TRN-0981,41.5242,41.91138759970649,-0.3871875997064862,0.3871875997064862,Valid,1,0,0,0,0,0.0676629972755549
TRN-0630,20.1279,20.513888100925563,-0.38598810092556235,0.38598810092556235,Valid,1,0,0,0,0,0.1405801553721986
TRN-0404,19.5522,19.167539374028998,0.3846606259710015,0.3846606259710015,Valid,1,0,0,0,0,-0.2373761324872667
TRN-0985,26.3345,26.718528919522857,-0.38402891952285856,0.38402891952285856,Valid,1,0,0,0,0,0.2845452639133228
TRN-0715,36.8872,36.50644393283546,0.38075606716454047,0.38075606716454047,Valid,1,0,0,0,0,-0.5490247952212215
TRN-0799,21.9518,21.57276660054016,0.37903339945983916,0.37903339945983916,Valid,1,0,0,0,0,-0.283716503543495
TRN-0710,38.455,38.83142954233844,-0.3764295423384425,0.3764295423384425,Valid,0,0,0,0,0,0.8410221673220217
TRN-0703,21.8275,22.20390621685696,-0.3764062168569602,0.3764062168569602,Valid,2,0,0,0,0,0.4660956516617887
TRN-0361,18.6118,18.988146677500353,-0.37634667750035433,0.37634667750035433,Valid,0,0,0,0,0,-0.1682483513742987
TRN-0028,20.5491,20.92503921483152,-0.37593921483152215,0.37593921483152215,Valid,1,0,0,0,0,-0.1642812552962382
TRN-0117,18.1669,18.542822968157754,-0.37592296815775583,0.37592296815775583,Valid,2,0,0,0,0,0.0135893743652957
TRN-0662,19.9671,20.341987897520127,-0.37488789752012863,0.37488789752012863,Valid,2,0,0,0,0,-0.2723386544596238
TRN-0813,23.0728,23.44690732755786,-0.3741073275578586,0.3741073275578586,Valid,1,0,0,0,0,-0.3147112661805984
TRN-0743,15.879,16.248551007321712,-0.36955100732171253,0.36955100732171253,Invalid,2,0,0,0,0,-0.3400148288530573
TRN-0393,18.0061,18.375378892255384,-0.3692788922553838,0.3692788922553838,Valid,1,0,0,0,0,0.192026941130976
TRN-0773,17.8539,17.485601799394985,0.3682982006050146,0.3682982006050146,Invalid,1,0,0,0,0,-0.0303748706966953
TRN-0509,25.2925,25.660745881391193,-0.36824588139119285,0.36824588139119285,Valid,2,0,0,0,0,-0.0195765667571023
TRN-0200,20.8623,21.229723912982386,-0.3674239129823853,0.3674239129823853,Valid,2,0,0,0,0,0.0348330516464514
TRN-0442,22.3594,22.724170889108322,-0.36477088910832123,0.36477088910832123,Valid,1,0,0,0,0,-0.0720697657081821
TRN-0851,17.5099,17.87373235768215,-0.3638323576821527,0.3638323576821527,Valid,1,0,0,0,0,0.5686017005660773
TRN-0669,22.7601,23.12363483434507,-0.3635348343450673,0.3635348343450673,Valid,0,0,0,0,0,0.7654537597815967
TRN-0379,28.7559,28.393447304580985,0.3624526954190159,0.3624526954190159,Valid,1,0,0,0,0,-0.2052950506768169
TRN-0536,18.926,19.28452286871924,-0.3585228687192412,0.3585228687192412,Valid,1,0,0,0,0,0.0908842653653216
TRN-0496,15.0114,14.653711242920737,0.35768875707926284,0.35768875707926284,Valid,1,0,0,0,0,-0.792183272199388
TRN-0014,27.0328,26.676924628524368,0.35587537147563353,0.35587537147563353,Valid,0,0,0,0,0,-0.2299927633533833
TRN-0758,18.4735,18.119573821049585,0.35392617895041667,0.35392617895041667,Valid,1,0,0,0,0,0.2108129389802009
TRN-0581,23.1496,22.795981688458518,0.3536183115414815,0.3536183115414815,Valid,1,0,0,0,0,0.5564591149604823
TRN-0660,28.9021,28.549311970159305,0.35278802984069557,0.35278802984069557,Valid,0,0,0,0,0,0.5654988212885499
TRN-0072,17.8875,17.535281865692475,0.3522181343075239,0.3522181343075239,Valid,1,0,0,0,0,0.0063299071186015
TRN-0514,20.7535,20.401339998902245,0.35216000109775436,0.35216000109775436,Valid,1,0,0,0,0,0.1910904231684043
TRN-0271,39.3592,39.71107880022735,-0.35187880022734674,0.35187880022734674,Valid,0,0,0,0,0,-0.2517979102925736
TRN-0409,18.268,18.618862664129665,-0.3508626641296644,0.3508626641296644,Valid,2,0,0,0,0,0.1231682998879275
TRN-0012,21.3846,21.033912644571778,0.3506873554282208,0.3506873554282208,Valid,1,0,0,0,0,-0.1564196494523066
TRN-0433,17.3311,16.980867153631877,0.35023284636812235,0.35023284636812235,Valid,2,0,0,0,0,0.5057236263499778
TRN-0511,22.7241,22.37407040883508,0.35002959116491894,0.35002959116491894,Valid,0,0,0,0,0,-0.3607321603497979
TRN-0915,21.2765,21.625985901482764,-0.34948590148276537,0.34948590148276537,Valid,2,0,0,0,0,0.4776105174604321
TRN-0132,23.3231,23.67120509138001,-0.34810509138000967,0.34810509138000967,Valid,2,0,0,0,0,0.1145425778008011
TRN-0904,46.9314,46.58409519464842,0.3473048053515768,0.3473048053515768,Valid,0,0,0,0,0,0.2174103398404661
TRN-0236,18.4935,18.83894189195904,-0.3454418919590374,0.3454418919590374,Valid,2,0,0,0,0,0.1502053295663685
TRN-0921,29.9729,29.629717472813926,0.3431825271860731,0.3431825271860731,Valid,1,0,0,0,0,0.2659206747761438
TRN-0075,14.8973,15.238962255258285,-0.3416622552582851,0.3416622552582851,Valid,2,0,0,0,0,0.3244996027187348
TRN-0704,25.2527,24.912838167879467,0.33986183212053334,0.33986183212053334,Invalid,0,0,0,0,0,10.631164005155966
TRN-0690,45.6354,45.97500227921495,-0.3396022792149509,0.3396022792149509,Invalid,0,0,0,1,0,-1.7085986922812246
TRN-0963,17.5945,17.933519970332593,-0.33901997033259335,0.33901997033259335,Valid,1,0,0,0,0,0.099452968745016
TRN-0118,15.7524,16.090280009084555,-0.3378800090845555,0.3378800090845555,Invalid,2,0,0,0,0,0.3118171750196374
TRN-0238,39.469,39.13158913833658,0.3374108616634217,0.3374108616634217,Valid,1,0,0,0,0,-0.0911818056317166
TRN-0285,16.6974,16.36228114938047,0.33511885061952995,0.33511885061952995,Valid,1,0,0,0,0,0.1481199835960058
TRN-0796,29.0277,28.695253374456325,0.33244662554367466,0.33244662554367466,Valid,2,0,0,0,0,0.4209855254034309
TRN-0607,35.5228,35.190811522714945,0.33198847728505143,0.33198847728505143,Valid,2,0,0,0,0,0.3707009219064474
TRN-0196,19.7101,19.379440709484946,0.3306592905150545,0.3306592905150545,Valid,0,0,0,0,0,-0.0319361804218161
TRN-0960,20.9081,20.57794975848666,0.3301502415133406,0.3301502415133406,Valid,2,0,0,0,0,1.123731263502421
TRN-0740,48.3109,47.98115140882142,0.32974859117857847,0.32974859117857847,Valid,2,0,0,0,0,-0.1070831430551138
TRN-0300,21.2878,21.616601079710026,-0.3288010797100256,0.3288010797100256,Valid,2,0,0,0,0,-0.4260068879429042
TRN-0470,15.044,15.37138844033299,-0.32738844033298875,0.32738844033298875,Valid,0,0,0,0,0,-0.2422498274576909
TRN-0923,31.9883,32.314299475214774,-0.32599947521477546,0.32599947521477546,Valid,2,0,0,0,0,-0.3406034122121362
TRN-0036,18.2157,18.54132172476525,-0.3256217247652522,0.3256217247652522,Valid,2,0,0,0,0,0.09641189331378
TRN-0249,40.5863,40.26207368231422,0.3242263176857847,0.3242263176857847,Valid,2,0,0,0,0,-0.2714989055679329
TRN-0893,16.0594,15.735175964889715,0.3242240351102854,0.3242240351102854,Valid,2,0,0,0,0,-0.1495722968276283
TRN-0936,14.5568,14.88093915045013,-0.3241391504501294,0.3241391504501294,Valid,1,0,0,0,0,-0.2138159951982565
TRN-0677,23.3267,23.650566854054414,-0.3238668540544154,0.3238668540544154,Valid,0,0,0,0,0,0.191452775654092
TRN-0535,35.5601,35.88395102808233,-0.32385102808233057,0.32385102808233057,Invalid,0,0,0,0,0,-0.2691448334601638
TRN-0093,18.1969,17.873334392357272,0.32356560764272757,0.32356560764272757,Valid,1,0,0,0,0,0.4875589656606767
TRN-0355,24.5341,24.21282982316147,0.321270176838528,0.321270176838528,Valid,0,0,0,0,0,-0.0693115886513435
TRN-0504,12.6076,12.928646128412991,-0.3210461284129913,0.3210461284129913,Valid,2,0,0,0,0,0.3588456870803131
TRN-0257,21.5145,21.19486512298582,0.31963487701418103,0.31963487701418103,Valid,0,0,0,0,1,0.0062374738949344
TRN-0812,26.1854,26.503985316429965,-0.3185853164299637,0.3185853164299637,Valid,0,0,0,0,0,-0.3572797348454095
TRN-0853,36.753,37.070983529438344,-0.31798352943834374,0.31798352943834374,Valid,0,0,0,0,0,0.0778376190699425
TRN-0349,29.6685,29.35122413505808,0.31727586494192295,0.31727586494192295,Invalid,2,0,0,0,0,-0.0580413044275225
